station_id,station_name,city,state,latitude,longitude,timestamp,AQI,PM2.5,PM10,NO2,SO2,CO,O3,temperature,humidity,wind_speed,traffic_level
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-03 04:26:58,203,139.83,56.55,101.31,24.85,5.66,68.67,25.8,45.7,2.4,High
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-02-03 04:49:07,154,24.77,142.95,54.55,38.12,2.98,9.94,31.8,55.7,1.3,Low
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-03 08:09:28,103,60.98,104.21,56.08,16.94,1.5,82.85,31.1,42.3,3.5,Moderate
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-02-03 10:04:47,97,52.26,99.37,93.19,28.0,4.48,18.54,26.7,46.3,1.2,Moderate
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-03 12:18:47,222,40.68,222.56,26.97,49.16,1.9,22.3,35.7,44.1,0.8,Low
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-03 12:34:38,217,173.02,178.14,58.41,14.32,1.94,68.6,25.1,80.0,1.8,Moderate
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-03 12:34:42,155,93.28,153.0,7.43,27.03,2.24,14.81,25.9,89.0,1.7,Low
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-03 12:36:04,143,99.99,28.86,8.69,10.51,1.18,25.36,38.7,46.7,4.2,Low
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-02-03 13:18:40,150,91.73,137.24,42.54,11.29,3.86,16.93,27.7,51.6,5.5,High
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-02-03 13:46:39,164,114.71,77.3,22.42,13.66,1.5,15.04,24.4,46.8,5.8,Moderate
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-03 14:48:04,274,209.85,187.25,28.26,12.21,1.5,28.45,33.6,80.5,2.9,High
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-02-03 15:15:52,133,90.77,47.87,31.71,28.49,2.35,41.71,39.3,52.0,2.3,Low
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-02-03 15:35:34,120,88.18,61.82,17.13,22.77,4.53,37.68,28.6,64.6,2.1,Moderate
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-02-03 16:01:52,123,19.18,121.92,55.49,14.7,3.5,15.13,27.4,41.6,1.9,Moderate
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-03 16:53:42,62,57.24,20.0,12.3,15.72,2.44,44.66,35.4,85.8,4.4,Moderate
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-03 17:53:26,97,75.76,43.05,9.11,11.43,1.63,41.19,39.2,41.1,5.9,Low
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-03 17:58:08,186,134.62,187.5,50.19,13.6,4.61,68.02,36.8,70.2,1.6,Moderate
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-02-03 21:45:07,118,98.47,34.15,35.22,7.11,0.56,99.05,28.6,69.1,1.3,Moderate
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-02-03 22:20:30,63,37.26,60.49,40.99,23.45,2.33,53.44,30.3,89.2,4.9,Low
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-03 22:27:09,168,132.39,128.87,5.28,5.53,0.6,39.52,25.8,54.6,3.9,High
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-03 22:45:20,119,91.29,76.49,14.17,23.37,2.69,49.3,37.1,82.2,3.2,Moderate
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-04 00:01:39,188,102.8,193.78,73.69,21.11,3.23,17.9,37.1,90.0,1.7,Low
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-04 00:52:59,30,10.66,46.72,49.84,18.63,2.96,29.12,24.7,80.9,5.9,Moderate
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-04 03:24:50,219,171.75,117.24,68.46,11.16,4.39,9.97,27.3,75.5,0.6,Moderate
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-02-04 03:33:03,148,84.44,158.84,9.58,10.88,1.03,98.86,27.9,75.9,4.8,Moderate
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-04 04:11:34,275,80.87,281.99,82.26,18.58,4.87,82.7,32.2,68.5,1.7,High
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-02-04 04:24:39,64,53.57,41.33,18.01,6.87,1.0,18.19,39.7,64.6,2.3,Moderate
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-02-04 05:36:44,109,85.14,102.42,29.28,15.51,2.49,98.67,27.6,75.9,5.7,Moderate
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-04 05:59:22,38,26.11,39.16,35.21,2.0,0.4,80.99,26.5,75.8,4.1,Low
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-02-04 07:23:51,57,29.66,60.9,22.05,21.04,1.28,21.22,32.3,45.6,5.6,Low
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-04 07:58:33,96,83.83,34.01,27.52,12.14,0.93,95.02,38.6,78.1,3.3,High
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-04 08:18:16,126,25.71,123.16,63.57,15.93,3.92,46.27,27.4,88.6,1.3,Low
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-04 08:37:39,71,13.22,77.48,11.12,18.52,1.48,69.62,34.5,84.8,4.0,Moderate
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-04 08:41:35,154,111.98,68.14,48.97,24.84,1.87,79.19,37.2,74.9,1.0,Moderate
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-04 10:36:23,54,49.99,57.3,73.26,18.56,4.22,75.19,34.3,60.7,5.6,High
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-02-04 10:52:25,174,75.28,163.46,50.9,13.53,2.39,41.98,33.0,71.2,5.3,Moderate
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-04 11:36:31,90,60.25,66.07,32.24,22.66,2.15,89.79,37.3,83.9,3.6,Moderate
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-04 11:46:26,113,20.83,95.12,33.49,6.02,1.46,80.71,38.4,57.5,3.5,Moderate
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-04 12:15:05,178,103.46,189.92,12.37,13.19,2.93,83.72,33.5,44.0,5.7,High
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-02-04 13:50:38,100,51.61,84.56,11.23,11.91,2.33,6.47,35.2,42.1,5.5,Moderate
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-02-04 13:51:17,92,12.07,102.9,47.12,24.61,1.57,24.51,30.4,41.0,4.7,Low
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-02-04 13:56:34,124,14.51,110.29,70.19,27.84,2.9,91.41,30.8,47.8,2.8,Moderate
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-04 14:15:23,179,111.12,174.03,67.27,17.09,2.75,24.47,34.4,51.9,1.0,Low
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-04 14:15:56,190,98.11,195.68,29.84,6.51,2.38,91.1,27.3,79.4,1.4,Low
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-02-04 14:19:18,186,66.8,179.84,73.74,7.83,1.83,40.47,24.8,64.8,1.2,Moderate
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-02-04 14:25:39,30,10.0,23.53,52.48,8.95,2.12,64.34,25.6,73.0,4.7,Low
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-02-04 14:54:28,139,54.63,126.83,20.76,6.42,3.89,7.09,32.4,68.1,1.4,Low
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-04 15:11:47,37,23.56,47.38,5.41,17.85,1.47,13.95,27.6,53.1,3.3,Moderate
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-02-04 15:30:28,253,183.78,82.73,74.02,4.76,4.84,21.58,39.7,88.0,2.3,High
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-04 15:38:35,82,23.63,73.43,7.53,6.38,2.56,97.77,35.6,56.0,5.5,Low
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-04 17:31:14,187,101.23,177.82,21.47,2.88,3.9,12.18,32.1,66.6,4.9,High
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-02-04 18:19:31,337,261.92,339.08,137.19,46.75,4.7,24.03,33.7,73.6,0.9,High
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-02-04 19:41:28,159,124.55,127.67,53.21,24.71,0.88,12.96,34.0,71.9,4.0,Moderate
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-04 20:51:49,90,70.95,92.34,48.18,24.17,3.06,53.44,39.2,83.3,2.1,Low
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-04 22:18:45,272,73.82,288.14,85.1,10.01,1.96,64.66,30.8,75.9,2.9,High
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-04 23:13:47,171,82.28,173.87,83.15,27.62,1.16,93.6,28.4,53.7,2.2,Moderate
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-02-05 00:40:43,170,104.04,151.28,48.13,9.86,2.14,34.66,35.1,88.3,2.7,Low
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-05 01:47:02,59,10.0,62.25,44.53,27.81,2.27,29.68,26.6,80.9,5.1,Moderate
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-05 02:23:49,96,34.47,82.15,23.2,18.72,2.69,32.78,34.7,59.5,3.2,High
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-02-05 03:19:27,110,36.37,110.09,64.49,7.71,2.72,35.74,38.1,87.8,2.4,Low
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-02-05 04:30:55,83,56.94,32.84,18.33,21.17,0.63,11.76,36.5,63.8,3.2,Low
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-05 06:07:21,176,94.96,178.58,71.22,27.04,1.03,86.98,24.8,41.6,2.8,Low
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-05 06:38:36,188,53.14,194.43,16.9,4.7,4.2,58.77,32.2,64.2,2.6,High
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-02-05 07:51:01,239,80.89,220.54,16.21,29.61,2.77,66.02,30.6,74.8,0.5,Moderate
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-05 09:20:54,90,76.69,28.57,24.88,23.98,1.14,61.15,37.0,82.9,6.0,Low
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-02-05 10:00:38,90,24.58,100.33,35.66,19.95,1.97,19.11,38.7,84.4,3.9,High
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-05 11:32:30,203,63.41,193.06,102.47,13.58,4.43,10.26,33.8,60.3,0.7,Moderate
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-05 11:40:05,178,134.7,61.23,65.86,29.34,2.57,93.47,34.8,57.8,3.3,Moderate
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-02-05 12:13:05,181,27.54,171.95,71.8,38.67,1.47,6.75,36.5,71.1,2.2,Moderate
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-05 12:41:13,131,57.54,138.83,47.44,2.0,2.85,67.84,34.3,82.6,3.9,High
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-05 13:32:56,227,166.2,57.11,38.65,19.87,3.18,19.62,24.9,88.5,5.4,High
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-02-05 15:01:30,127,62.37,121.04,76.94,12.98,1.83,51.95,37.7,81.0,3.5,High
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-02-05 16:40:16,137,98.35,127.5,62.94,3.78,1.24,75.11,33.6,73.3,1.5,High
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-05 16:49:17,136,22.58,126.34,49.95,17.91,1.86,10.12,30.2,89.1,2.7,Low
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-05 16:57:49,138,75.77,140.68,85.59,36.67,1.5,48.9,28.8,40.6,2.2,Moderate
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-02-05 17:19:59,190,10.03,184.7,68.29,30.21,0.87,16.43,24.9,50.2,2.8,Low
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-05 17:34:40,141,111.9,148.31,24.24,23.55,3.29,83.41,32.9,41.9,4.2,Moderate
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-05 19:16:04,140,78.05,139.89,25.23,22.27,0.64,32.67,28.6,44.3,5.7,Moderate
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-02-05 19:27:27,97,33.6,109.56,20.82,29.91,1.24,10.56,33.6,69.1,2.7,Moderate
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-02-05 20:18:41,102,72.67,37.2,34.91,7.03,2.35,55.17,34.6,83.6,5.1,Moderate
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-05 21:03:48,93,13.13,95.13,32.05,6.04,2.44,97.26,25.9,86.7,4.3,Moderate
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-05 21:04:57,130,48.1,126.95,9.25,12.92,0.3,49.52,30.0,44.2,4.8,Moderate
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-05 23:30:55,232,167.65,235.27,55.31,15.99,4.14,66.75,29.8,54.7,5.0,High
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-06 00:22:48,103,73.57,72.81,7.22,10.02,2.58,5.44,26.0,86.0,5.3,Moderate
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-06 01:50:12,169,132.48,166.36,9.76,2.0,1.11,68.03,36.0,77.7,3.7,High
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-06 02:15:22,133,92.5,60.23,29.51,25.63,0.89,83.55,38.9,43.3,3.5,Moderate
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-02-06 02:43:06,111,83.14,117.91,13.28,12.83,2.28,28.03,24.6,52.6,4.4,High
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-02-06 03:01:03,307,220.16,206.01,30.01,27.85,0.77,7.91,32.9,76.0,1.8,High
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-02-06 03:05:23,164,111.28,109.26,11.08,10.37,2.81,12.23,25.4,60.4,2.5,Low
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-02-06 03:13:59,169,76.5,162.09,10.53,3.32,1.95,71.23,26.5,47.5,2.0,Moderate
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-02-06 03:53:18,94,74.13,45.59,34.71,9.81,2.62,30.04,33.8,81.7,4.4,Low
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-02-06 04:08:03,326,237.52,80.02,13.6,40.77,1.9,83.82,30.3,49.6,0.8,Moderate
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-06 04:09:39,150,13.22,155.71,33.66,45.67,1.13,37.85,26.2,49.8,0.8,Low
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-02-06 04:35:42,106,74.13,40.43,48.49,25.34,0.85,14.09,34.7,44.8,3.9,Moderate
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-02-06 06:26:23,189,36.26,197.36,43.52,36.85,2.26,31.13,25.5,56.0,2.6,Moderate
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-02-06 06:55:54,155,46.82,161.14,38.71,39.83,2.48,51.16,37.9,73.5,3.0,Moderate
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-06 07:26:27,40,19.2,48.29,17.05,16.29,2.16,77.33,26.4,44.5,3.6,Low
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-02-06 09:40:02,135,102.2,89.57,20.89,18.4,5.65,35.7,37.1,83.0,0.5,Moderate
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-06 10:09:45,107,87.46,42.41,34.84,8.82,1.4,56.94,31.0,46.1,3.2,Low
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-06 10:24:29,120,95.06,53.8,32.51,19.77,3.1,55.45,33.7,74.0,4.0,High
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-06 11:35:50,198,162.18,211.97,73.46,3.16,1.7,64.66,31.2,70.0,0.9,Low
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-06 13:04:53,242,48.29,242.77,95.76,26.68,3.98,72.93,38.9,86.5,2.4,Moderate
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-06 16:32:18,89,72.22,62.46,47.66,8.08,1.96,27.39,38.0,46.4,4.5,Low
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-06 17:04:46,189,89.96,186.13,47.8,17.02,0.63,57.28,29.3,43.8,0.9,Low
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-06 17:31:07,87,72.34,20.0,40.95,22.91,1.98,88.0,39.1,73.4,4.2,Moderate
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-02-06 17:47:41,174,111.34,166.06,97.99,16.53,2.95,40.74,25.3,76.2,2.2,High
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-06 17:52:55,379,277.06,200.85,92.65,23.49,3.49,89.31,24.4,79.2,0.6,High
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-06 17:56:18,163,49.6,162.95,14.06,2.95,2.76,56.36,29.8,46.4,3.4,High
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-02-06 18:11:02,89,25.47,88.86,15.64,21.83,2.83,15.05,38.0,46.3,5.3,Moderate
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-02-06 19:28:27,113,40.26,122.47,32.6,8.08,3.07,72.94,27.0,77.5,3.5,Low
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-02-06 20:23:53,116,93.9,107.49,32.39,19.16,2.5,72.68,36.8,87.3,3.8,Low
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-06 20:27:47,191,138.47,143.86,131.1,3.47,4.28,57.15,24.5,84.0,0.6,High
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-02-06 20:55:22,51,31.56,32.99,22.52,13.84,2.21,66.86,26.8,75.6,5.0,Low
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-06 21:35:29,203,159.95,160.57,33.58,21.02,3.0,53.5,37.7,78.2,1.3,Moderate
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-06 22:18:28,252,49.32,245.35,66.94,37.51,1.73,79.28,36.1,78.0,2.2,Moderate
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-06 23:39:28,97,81.28,30.13,69.2,30.11,2.54,55.93,28.4,49.4,3.1,Moderate
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-02-07 00:11:21,31,29.92,27.9,47.14,10.83,2.74,67.65,27.4,61.2,5.5,Moderate
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-07 00:50:19,123,76.67,132.33,31.92,8.68,0.81,38.2,29.3,53.5,3.3,Moderate
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-07 00:57:59,139,104.83,74.27,18.83,18.7,2.03,26.45,29.0,50.1,5.5,High
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-02-07 03:04:33,146,98.89,155.25,87.6,39.27,2.22,83.61,27.3,78.1,2.6,Moderate
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-07 04:16:05,40,10.0,59.94,16.94,12.78,1.51,9.16,38.4,43.3,3.4,Low
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-07 04:20:12,191,75.72,203.27,87.82,3.74,1.23,95.29,35.0,52.5,4.0,High
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-02-07 04:39:44,271,134.32,259.72,113.43,14.08,1.03,26.65,37.9,80.2,1.5,High
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-02-07 04:51:05,158,39.09,144.02,41.59,13.45,1.35,83.39,29.8,50.8,4.2,High
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-02-07 05:03:36,131,101.56,94.92,18.47,28.19,2.36,86.57,34.3,60.7,2.0,Low
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-02-07 06:41:58,157,118.77,24.74,30.64,8.69,2.51,98.22,24.3,73.2,5.8,Moderate
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-02-07 07:25:37,101,83.87,109.83,20.76,9.82,2.16,38.2,27.5,46.8,3.5,Moderate
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-07 07:33:49,91,75.53,92.32,73.01,7.98,2.08,74.92,29.6,49.0,4.1,Moderate
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-02-07 08:19:43,174,132.39,175.23,12.98,17.02,1.17,19.9,28.1,45.3,2.5,Moderate
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-02-07 10:07:10,96,27.59,83.02,52.41,8.37,0.4,38.86,27.3,52.5,4.9,Low
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-07 10:34:34,100,46.77,110.8,60.8,21.12,0.49,73.74,38.8,81.4,2.3,Low
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-07 11:39:08,124,70.61,124.87,58.59,9.36,1.18,49.11,35.7,56.4,4.1,Low
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-02-07 11:46:59,202,23.32,195.57,34.18,6.58,0.81,71.15,37.8,82.2,2.3,High
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-02-07 12:03:31,138,58.95,120.96,18.72,15.57,3.05,70.23,30.5,46.8,3.3,Low
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-02-07 13:49:12,114,78.75,101.32,15.09,11.73,2.32,14.63,24.9,58.7,5.7,Moderate
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-07 14:41:14,135,113.09,61.25,50.41,23.03,2.98,24.96,31.7,60.9,2.5,Moderate
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-07 16:04:40,100,78.06,92.31,36.83,27.19,0.44,87.37,31.4,83.4,4.5,High
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-07 16:47:33,51,27.02,31.93,11.52,22.8,1.5,79.38,26.2,88.3,5.0,Low
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-02-07 17:21:09,245,188.73,173.7,11.64,27.86,0.54,5.11,30.8,70.2,0.8,High
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-02-07 17:30:57,109,99.11,40.44,34.46,2.0,2.33,60.19,30.6,47.5,5.8,Moderate
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-02-07 19:35:51,176,134.37,130.4,58.14,34.47,2.18,87.62,38.4,46.0,2.3,High
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-07 20:34:19,137,62.75,133.07,46.04,10.78,1.53,63.33,24.2,43.9,2.7,Low
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-02-07 20:44:35,106,101.18,56.44,71.76,34.64,0.53,15.11,30.6,82.1,1.8,Low
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-02-07 21:29:32,145,99.6,52.26,25.95,2.05,3.24,68.45,25.1,41.0,5.0,Moderate
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-07 21:36:58,102,74.39,107.11,48.5,12.71,2.05,63.82,34.1,46.4,3.7,Moderate
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-07 22:32:17,179,120.37,175.86,119.45,46.4,7.4,59.83,38.7,89.7,0.7,High
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-02-08 01:33:30,200,81.32,202.12,71.8,31.23,0.34,44.53,38.2,62.5,1.6,Moderate
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-02-08 02:25:26,103,42.35,99.54,7.84,17.21,2.84,63.86,36.8,76.0,1.0,Moderate
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-08 02:53:49,260,197.89,133.49,29.11,2.1,3.14,38.48,36.9,79.0,1.7,High
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-08 04:19:32,98,77.12,56.92,93.82,24.62,3.09,45.11,32.1,65.4,1.3,High
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-08 04:43:51,155,125.49,29.56,75.18,33.75,2.21,47.55,31.0,77.3,1.6,Moderate
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-02-08 05:26:14,198,148.33,101.72,56.62,7.34,2.07,7.62,34.8,70.3,2.5,Low
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-08 05:42:18,154,128.4,25.23,52.15,24.35,3.03,89.18,29.3,48.8,3.8,Moderate
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-08 06:11:30,271,201.53,287.5,99.47,34.32,3.51,83.46,31.7,65.2,2.2,High
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-08 06:37:46,137,43.48,143.53,36.64,6.96,0.45,19.52,28.5,58.2,4.1,Moderate
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-08 06:47:31,306,232.69,134.33,60.16,29.44,5.56,61.34,29.2,47.4,2.2,High
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-08 07:15:58,241,42.87,247.39,35.41,27.74,3.68,93.27,30.1,80.1,2.7,High
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-02-08 07:22:50,194,132.72,84.8,62.53,14.54,1.32,84.88,31.4,79.3,5.4,High
